,CL_UNIT,Code,DataValue,GeoFips,GeoName,TimePeriod,UNIT_MULT
288,Millions of chained 2012 dollars,SQGDP9-1,"172,461.3",19000,Iowa,2019Q1,6
289,Millions of chained 2012 dollars,SQGDP9-1,"142,786.0",20000,Kansas,2015Q1,6
290,Millions of chained 2012 dollars,SQGDP9-1,"145,113.7",20000,Kansas,2015Q2,6
291,Millions of chained 2012 dollars,SQGDP9-1,"145,774.4",20000,Kansas,2015Q3,6
292,Millions of chained 2012 dollars,SQGDP9-1,"146,052.7",20000,Kansas,2015Q4,6
293,Millions of chained 2012 dollars,SQGDP9-1,"145,549.5",20000,Kansas,2016Q1,6
294,Millions of chained 2012 dollars,SQGDP9-1,"148,505.1",20000,Kansas,2016Q2,6
295,Millions of chained 2012 dollars,SQGDP9-1,"149,157.5",20000,Kansas,2016Q3,6
296,Millions of chained 2012 dollars,SQGDP9-1,"149,784.4",20000,Kansas,2016Q4,6
297,Millions of chained 2012 dollars,SQGDP9-1,"148,674.2",20000,Kansas,2017Q1,6
298,Millions of chained 2012 dollars,SQGDP9-1,"149,095.9",20000,Kansas,2017Q2,6
299,Millions of chained 2012 dollars,SQGDP9-1,"149,679.3",20000,Kansas,2017Q3,6
300,Millions of chained 2012 dollars,SQGDP9-1,"150,233.2",20000,Kansas,2017Q4,6
301,Millions of chained 2012 dollars,SQGDP9-1,"150,447.3",20000,Kansas,2018Q1,6
302,Millions of chained 2012 dollars,SQGDP9-1,"152,447.8",20000,Kansas,2018Q2,6
303,Millions of chained 2012 dollars,SQGDP9-1,"152,910.4",20000,Kansas,2018Q3,6
304,Millions of chained 2012 dollars,SQGDP9-1,"153,240.6",20000,Kansas,2018Q4,6
305,Millions of chained 2012 dollars,SQGDP9-1,"154,405.0",20000,Kansas,2019Q1,6
306,Millions of chained 2012 dollars,SQGDP9-1,"179,233.2",21000,Kentucky,2015Q1,6
307,Millions of chained 2012 dollars,SQGDP9-1,"181,406.7",21000,Kentucky,2015Q2,6
308,Millions of chained 2012 dollars,SQGDP9-1,"180,901.0",21000,Kentucky,2015Q3,6
309,Millions of chained 2012 dollars,SQGDP9-1,"181,176.4",21000,Kentucky,2015Q4,6
310,Millions of chained 2012 dollars,SQGDP9-1,"179,229.1",21000,Kentucky,2016Q1,6
311,Millions of chained 2012 dollars,SQGDP9-1,"181,395.8",21000,Kentucky,2016Q2,6
312,Millions of chained 2012 dollars,SQGDP9-1,"182,784.1",21000,Kentucky,2016Q3,6
313,Millions of chained 2012 dollars,SQGDP9-1,"183,048.4",21000,Kentucky,2016Q4,6
314,Millions of chained 2012 dollars,SQGDP9-1,"182,509.7",21000,Kentucky,2017Q1,6
315,Millions of chained 2012 dollars,SQGDP9-1,"183,134.0",21000,Kentucky,2017Q2,6
316,Millions of chained 2012 dollars,SQGDP9-1,"183,579.8",21000,Kentucky,2017Q3,6
317,Millions of chained 2012 dollars,SQGDP9-1,"185,040.6",21000,Kentucky,2017Q4,6
318,Millions of chained 2012 dollars,SQGDP9-1,"184,186.3",21000,Kentucky,2018Q1,6
319,Millions of chained 2012 dollars,SQGDP9-1,"186,242.2",21000,Kentucky,2018Q2,6
320,Millions of chained 2012 dollars,SQGDP9-1,"186,660.3",21000,Kentucky,2018Q3,6
321,Millions of chained 2012 dollars,SQGDP9-1,"187,502.4",21000,Kentucky,2018Q4,6
322,Millions of chained 2012 dollars,SQGDP9-1,"188,665.2",21000,Kentucky,2019Q1,6
323,Millions of chained 2012 dollars,SQGDP9-1,"232,996.5",22000,Louisiana,2015Q1,6
324,Millions of chained 2012 dollars,SQGDP9-1,"231,777.4",22000,Louisiana,2015Q2,6
325,Millions of chained 2012 dollars,SQGDP9-1,"231,147.2",22000,Louisiana,2015Q3,6
326,Millions of chained 2012 dollars,SQGDP9-1,"229,382.7",22000,Louisiana,2015Q4,6
327,Millions of chained 2012 dollars,SQGDP9-1,"228,932.6",22000,Louisiana,2016Q1,6
328,Millions of chained 2012 dollars,SQGDP9-1,"229,384.4",22000,Louisiana,2016Q2,6
329,Millions of chained 2012 dollars,SQGDP9-1,"228,052.0",22000,Louisiana,2016Q3,6
330,Millions of chained 2012 dollars,SQGDP9-1,"227,736.6",22000,Louisiana,2016Q4,6
331,Millions of chained 2012 dollars,SQGDP9-1,"229,335.9",22000,Louisiana,2017Q1,6
332,Millions of chained 2012 dollars,SQGDP9-1,"229,001.3",22000,Louisiana,2017Q2,6
333,Millions of chained 2012 dollars,SQGDP9-1,"228,383.1",22000,Louisiana,2017Q3,6
334,Millions of chained 2012 dollars,SQGDP9-1,"227,991.9",22000,Louisiana,2017Q4,6
335,Millions of chained 2012 dollars,SQGDP9-1,"230,410.1",22000,Louisiana,2018Q1,6
336,Millions of chained 2012 dollars,SQGDP9-1,"231,205.8",22000,Louisiana,2018Q2,6
337,Millions of chained 2012 dollars,SQGDP9-1,"231,154.2",22000,Louisiana,2018Q3,6
338,Millions of chained 2012 dollars,SQGDP9-1,"231,874.6",22000,Louisiana,2018Q4,6
339,Millions of chained 2012 dollars,SQGDP9-1,"234,068.0",22000,Louisiana,2019Q1,6
340,Millions of chained 2012 dollars,SQGDP9-1,"53,008.6",23000,Maine,2015Q1,6
341,Millions of chained 2012 dollars,SQGDP9-1,"53,667.6",23000,Maine,2015Q2,6
342,Millions of chained 2012 dollars,SQGDP9-1,"53,604.3",23000,Maine,2015Q3,6
343,Millions of chained 2012 dollars,SQGDP9-1,"54,143.0",23000,Maine,2015Q4,6
344,Millions of chained 2012 dollars,SQGDP9-1,"53,985.8",23000,Maine,2016Q1,6
345,Millions of chained 2012 dollars,SQGDP9-1,"54,912.9",23000,Maine,2016Q2,6
346,Millions of chained 2012 dollars,SQGDP9-1,"54,770.9",23000,Maine,2016Q3,6
347,Millions of chained 2012 dollars,SQGDP9-1,"55,159.9",23000,Maine,2016Q4,6
348,Millions of chained 2012 dollars,SQGDP9-1,"55,364.6",23000,Maine,2017Q1,6
349,Millions of chained 2012 dollars,SQGDP9-1,"55,349.9",23000,Maine,2017Q2,6
350,Millions of chained 2012 dollars,SQGDP9-1,"55,846.2",23000,Maine,2017Q3,6
351,Millions of chained 2012 dollars,SQGDP9-1,"55,907.7",23000,Maine,2017Q4,6
352,Millions of chained 2012 dollars,SQGDP9-1,"56,190.8",23000,Maine,2018Q1,6
353,Millions of chained 2012 dollars,SQGDP9-1,"56,533.8",23000,Maine,2018Q2,6
354,Millions of chained 2012 dollars,SQGDP9-1,"56,967.8",23000,Maine,2018Q3,6
355,Millions of chained 2012 dollars,SQGDP9-1,"57,063.4",23000,Maine,2018Q4,6
356,Millions of chained 2012 dollars,SQGDP9-1,"57,434.0",23000,Maine,2019Q1,6
357,Millions of chained 2012 dollars,SQGDP9-1,"342,577.9",24000,Maryland,2015Q1,6
358,Millions of chained 2012 dollars,SQGDP9-1,"343,534.0",24000,Maryland,2015Q2,6
359,Millions of chained 2012 dollars,SQGDP9-1,"344,766.8",24000,Maryland,2015Q3,6
360,Millions of chained 2012 dollars,SQGDP9-1,"346,938.0",24000,Maryland,2015Q4,6
361,Millions of chained 2012 dollars,SQGDP9-1,"349,592.1",24000,Maryland,2016Q1,6
362,Millions of chained 2012 dollars,SQGDP9-1,"354,641.0",24000,Maryland,2016Q2,6
363,Millions of chained 2012 dollars,SQGDP9-1,"356,460.8",24000,Maryland,2016Q3,6
364,Millions of chained 2012 dollars,SQGDP9-1,"359,607.2",24000,Maryland,2016Q4,6
365,Millions of chained 2012 dollars,SQGDP9-1,"358,934.6",24000,Maryland,2017Q1,6
366,Millions of chained 2012 dollars,SQGDP9-1,"361,513.5",24000,Maryland,2017Q2,6
367,Millions of chained 2012 dollars,SQGDP9-1,"362,606.2",24000,Maryland,2017Q3,6
368,Millions of chained 2012 dollars,SQGDP9-1,"365,117.2",24000,Maryland,2017Q4,6
369,Millions of chained 2012 dollars,SQGDP9-1,"365,494.8",24000,Maryland,2018Q1,6
370,Millions of chained 2012 dollars,SQGDP9-1,"368,866.7",24000,Maryland,2018Q2,6
371,Millions of chained 2012 dollars,SQGDP9-1,"368,078.0",24000,Maryland,2018Q3,6
372,Millions of chained 2012 dollars,SQGDP9-1,"369,221.6",24000,Maryland,2018Q4,6
373,Millions of chained 2012 dollars,SQGDP9-1,"370,847.6",24000,Maryland,2019Q1,6
374,Millions of chained 2012 dollars,SQGDP9-1,"465,077.1",25000,Massachusetts,2015Q1,6
375,Millions of chained 2012 dollars,SQGDP9-1,"470,784.4",25000,Massachusetts,2015Q2,6
376,Millions of chained 2012 dollars,SQGDP9-1,"469,379.4",25000,Massachusetts,2015Q3,6
377,Millions of chained 2012 dollars,SQGDP9-1,"473,839.8",25000,Massachusetts,2015Q4,6
378,Millions of chained 2012 dollars,SQGDP9-1,"472,917.8",25000,Massachusetts,2016Q1,6
379,Millions of chained 2012 dollars,SQGDP9-1,"477,042.3",25000,Massachusetts,2016Q2,6
380,Millions of chained 2012 dollars,SQGDP9-1,"481,366.1",25000,Massachusetts,2016Q3,6
381,Millions of chained 2012 dollars,SQGDP9-1,"480,102.0",25000,Massachusetts,2016Q4,6
382,Millions of chained 2012 dollars,SQGDP9-1,"483,250.6",25000,Massachusetts,2017Q1,6
383,Millions of chained 2012 dollars,SQGDP9-1,"487,054.8",25000,Massachusetts,2017Q2,6
384,Millions of chained 2012 dollars,SQGDP9-1,"491,103.1",25000,Massachusetts,2017Q3,6
385,Millions of chained 2012 dollars,SQGDP9-1,"491,946.1",25000,Massachusetts,2017Q4,6
386,Millions of chained 2012 dollars,SQGDP9-1,"497,652.0",25000,Massachusetts,2018Q1,6
387,Millions of chained 2012 dollars,SQGDP9-1,"500,341.7",25000,Massachusetts,2018Q2,6
388,Millions of chained 2012 dollars,SQGDP9-1,"502,560.1",25000,Massachusetts,2018Q3,6
389,Millions of chained 2012 dollars,SQGDP9-1,"504,793.5",25000,Massachusetts,2018Q4,6
390,Millions of chained 2012 dollars,SQGDP9-1,"508,106.5",25000,Massachusetts,2019Q1,6
391,Millions of chained 2012 dollars,SQGDP9-1,"435,521.5",26000,Michigan,2015Q1,6
392,Millions of chained 2012 dollars,SQGDP9-1,"440,378.5",26000,Michigan,2015Q2,6
393,Millions of chained 2012 dollars,SQGDP9-1,"442,396.4",26000,Michigan,2015Q3,6
394,Millions of chained 2012 dollars,SQGDP9-1,"442,944.8",26000,Michigan,2015Q4,6
395,Millions of chained 2012 dollars,SQGDP9-1,"442,036.1",26000,Michigan,2016Q1,6
396,Millions of chained 2012 dollars,SQGDP9-1,"449,329.1",26000,Michigan,2016Q2,6
397,Millions of chained 2012 dollars,SQGDP9-1,"449,704.6",26000,Michigan,2016Q3,6
398,Millions of chained 2012 dollars,SQGDP9-1,"453,784.0",26000,Michigan,2016Q4,6
399,Millions of chained 2012 dollars,SQGDP9-1,"452,125.7",26000,Michigan,2017Q1,6
400,Millions of chained 2012 dollars,SQGDP9-1,"454,819.8",26000,Michigan,2017Q2,6
401,Millions of chained 2012 dollars,SQGDP9-1,"456,895.5",26000,Michigan,2017Q3,6
402,Millions of chained 2012 dollars,SQGDP9-1,"460,174.2",26000,Michigan,2017Q4,6
403,Millions of chained 2012 dollars,SQGDP9-1,"462,745.0",26000,Michigan,2018Q1,6
404,Millions of chained 2012 dollars,SQGDP9-1,"467,046.6",26000,Michigan,2018Q2,6
405,Millions of chained 2012 dollars,SQGDP9-1,"470,822.9",26000,Michigan,2018Q3,6
406,Millions of chained 2012 dollars,SQGDP9-1,"472,932.9",26000,Michigan,2018Q4,6
407,Millions of chained 2012 dollars,SQGDP9-1,"475,965.4",26000,Michigan,2019Q1,6
408,Millions of chained 2012 dollars,SQGDP9-1,"310,771.4",27000,Minnesota,2015Q1,6
409,Millions of chained 2012 dollars,SQGDP9-1,"310,283.8",27000,Minnesota,2015Q2,6
410,Millions of chained 2012 dollars,SQGDP9-1,"311,124.9",27000,Minnesota,2015Q3,6
411,Millions of chained 2012 dollars,SQGDP9-1,"313,164.6",27000,Minnesota,2015Q4,6
412,Millions of chained 2012 dollars,SQGDP9-1,"310,930.4",27000,Minnesota,2016Q1,6
413,Millions of chained 2012 dollars,SQGDP9-1,"315,310.1",27000,Minnesota,2016Q2,6
414,Millions of chained 2012 dollars,SQGDP9-1,"321,299.1",27000,Minnesota,2016Q3,6
415,Millions of chained 2012 dollars,SQGDP9-1,"322,931.7",27000,Minnesota,2016Q4,6
416,Millions of chained 2012 dollars,SQGDP9-1,"323,498.8",27000,Minnesota,2017Q1,6
417,Millions of chained 2012 dollars,SQGDP9-1,"324,973.4",27000,Minnesota,2017Q2,6
418,Millions of chained 2012 dollars,SQGDP9-1,"323,116.9",27000,Minnesota,2017Q3,6
419,Millions of chained 2012 dollars,SQGDP9-1,"325,467.3",27000,Minnesota,2017Q4,6
420,Millions of chained 2012 dollars,SQGDP9-1,"325,586.3",27000,Minnesota,2018Q1,6
421,Millions of chained 2012 dollars,SQGDP9-1,"331,615.0",27000,Minnesota,2018Q2,6
422,Millions of chained 2012 dollars,SQGDP9-1,"333,686.1",27000,Minnesota,2018Q3,6
423,Millions of chained 2012 dollars,SQGDP9-1,"334,620.8",27000,Minnesota,2018Q4,6
424,Millions of chained 2012 dollars,SQGDP9-1,"336,741.7",27000,Minnesota,2019Q1,6
425,Millions of chained 2012 dollars,SQGDP9-1,"99,055.4",28000,Mississippi,2015Q1,6
426,Millions of chained 2012 dollars,SQGDP9-1,"100,018.4",28000,Mississippi,2015Q2,6
427,Millions of chained 2012 dollars,SQGDP9-1,"100,231.7",28000,Mississippi,2015Q3,6
428,Millions of chained 2012 dollars,SQGDP9-1,"99,812.9",28000,Mississippi,2015Q4,6
429,Millions of chained 2012 dollars,SQGDP9-1,"100,388.6",28000,Mississippi,2016Q1,6
430,Millions of chained 2012 dollars,SQGDP9-1,"100,132.9",28000,Mississippi,2016Q2,6
431,Millions of chained 2012 dollars,SQGDP9-1,"99,781.5",28000,Mississippi,2016Q3,6
432,Millions of chained 2012 dollars,SQGDP9-1,"100,175.7",28000,Mississippi,2016Q4,6
433,Millions of chained 2012 dollars,SQGDP9-1,"100,750.3",28000,Mississippi,2017Q1,6
434,Millions of chained 2012 dollars,SQGDP9-1,"100,324.4",28000,Mississippi,2017Q2,6
435,Millions of chained 2012 dollars,SQGDP9-1,"100,676.3",28000,Mississippi,2017Q3,6
436,Millions of chained 2012 dollars,SQGDP9-1,"100,608.7",28000,Mississippi,2017Q4,6
437,Millions of chained 2012 dollars,SQGDP9-1,"100,924.8",28000,Mississippi,2018Q1,6
438,Millions of chained 2012 dollars,SQGDP9-1,"101,487.4",28000,Mississippi,2018Q2,6
439,Millions of chained 2012 dollars,SQGDP9-1,"101,983.7",28000,Mississippi,2018Q3,6
440,Millions of chained 2012 dollars,SQGDP9-1,"102,123.3",28000,Mississippi,2018Q4,6
441,Millions of chained 2012 dollars,SQGDP9-1,"102,603.9",28000,Mississippi,2019Q1,6
442,Millions of chained 2012 dollars,SQGDP9-1,"275,280.7",29000,Missouri,2015Q1,6
443,Millions of chained 2012 dollars,SQGDP9-1,"277,175.9",29000,Missouri,2015Q2,6
444,Millions of chained 2012 dollars,SQGDP9-1,"277,071.0",29000,Missouri,2015Q3,6
445,Millions of chained 2012 dollars,SQGDP9-1,"273,749.5",29000,Missouri,2015Q4,6
446,Millions of chained 2012 dollars,SQGDP9-1,"273,738.8",29000,Missouri,2016Q1,6
447,Millions of chained 2012 dollars,SQGDP9-1,"273,422.6",29000,Missouri,2016Q2,6
448,Millions of chained 2012 dollars,SQGDP9-1,"272,219.8",29000,Missouri,2016Q3,6
449,Millions of chained 2012 dollars,SQGDP9-1,"273,442.9",29000,Missouri,2016Q4,6
450,Millions of chained 2012 dollars,SQGDP9-1,"272,905.6",29000,Missouri,2017Q1,6
451,Millions of chained 2012 dollars,SQGDP9-1,"276,219.3",29000,Missouri,2017Q2,6
452,Millions of chained 2012 dollars,SQGDP9-1,"276,841.4",29000,Missouri,2017Q3,6
453,Millions of chained 2012 dollars,SQGDP9-1,"277,166.9",29000,Missouri,2017Q4,6
454,Millions of chained 2012 dollars,SQGDP9-1,"278,110.1",29000,Missouri,2018Q1,6
455,Millions of chained 2012 dollars,SQGDP9-1,"282,339.5",29000,Missouri,2018Q2,6
456,Millions of chained 2012 dollars,SQGDP9-1,"283,571.1",29000,Missouri,2018Q3,6
457,Millions of chained 2012 dollars,SQGDP9-1,"284,811.9",29000,Missouri,2018Q4,6
458,Millions of chained 2012 dollars,SQGDP9-1,"286,459.2",29000,Missouri,2019Q1,6
459,Millions of chained 2012 dollars,SQGDP9-1,"44,618.8",30000,Montana,2015Q1,6
460,Millions of chained 2012 dollars,SQGDP9-1,"44,954.1",30000,Montana,2015Q2,6
461,Millions of chained 2012 dollars,SQGDP9-1,"44,984.7",30000,Montana,2015Q3,6
462,Millions of chained 2012 dollars,SQGDP9-1,"44,338.2",30000,Montana,2015Q4,6
463,Millions of chained 2012 dollars,SQGDP9-1,"44,556.4",30000,Montana,2016Q1,6
464,Millions of chained 2012 dollars,SQGDP9-1,"44,029.4",30000,Montana,2016Q2,6
465,Millions of chained 2012 dollars,SQGDP9-1,"43,912.0",30000,Montana,2016Q3,6
466,Millions of chained 2012 dollars,SQGDP9-1,"44,354.6",30000,Montana,2016Q4,6
467,Millions of chained 2012 dollars,SQGDP9-1,"44,136.5",30000,Montana,2017Q1,6
468,Millions of chained 2012 dollars,SQGDP9-1,"44,553.3",30000,Montana,2017Q2,6
469,Millions of chained 2012 dollars,SQGDP9-1,"44,427.4",30000,Montana,2017Q3,6
470,Millions of chained 2012 dollars,SQGDP9-1,"44,467.1",30000,Montana,2017Q4,6
471,Millions of chained 2012 dollars,SQGDP9-1,"44,427.2",30000,Montana,2018Q1,6
472,Millions of chained 2012 dollars,SQGDP9-1,"44,775.9",30000,Montana,2018Q2,6
473,Millions of chained 2012 dollars,SQGDP9-1,"44,929.3",30000,Montana,2018Q3,6
474,Millions of chained 2012 dollars,SQGDP9-1,"45,070.8",30000,Montana,2018Q4,6
475,Millions of chained 2012 dollars,SQGDP9-1,"45,423.4",30000,Montana,2019Q1,6
476,Millions of chained 2012 dollars,SQGDP9-1,"108,396.4",31000,Nebraska,2015Q1,6
477,Millions of chained 2012 dollars,SQGDP9-1,"110,037.6",31000,Nebraska,2015Q2,6
478,Millions of chained 2012 dollars,SQGDP9-1,"110,322.9",31000,Nebraska,2015Q3,6
479,Millions of chained 2012 dollars,SQGDP9-1,"109,934.4",31000,Nebraska,2015Q4,6
480,Millions of chained 2012 dollars,SQGDP9-1,"109,526.0",31000,Nebraska,2016Q1,6
481,Millions of chained 2012 dollars,SQGDP9-1,"110,630.2",31000,Nebraska,2016Q2,6
482,Millions of chained 2012 dollars,SQGDP9-1,"110,369.6",31000,Nebraska,2016Q3,6
483,Millions of chained 2012 dollars,SQGDP9-1,"110,376.1",31000,Nebraska,2016Q4,6
484,Millions of chained 2012 dollars,SQGDP9-1,"109,631.3",31000,Nebraska,2017Q1,6
485,Millions of chained 2012 dollars,SQGDP9-1,"110,828.8",31000,Nebraska,2017Q2,6
486,Millions of chained 2012 dollars,SQGDP9-1,"110,680.8",31000,Nebraska,2017Q3,6
487,Millions of chained 2012 dollars,SQGDP9-1,"110,964.6",31000,Nebraska,2017Q4,6
488,Millions of chained 2012 dollars,SQGDP9-1,"111,165.4",31000,Nebraska,2018Q1,6
489,Millions of chained 2012 dollars,SQGDP9-1,"112,443.1",31000,Nebraska,2018Q2,6
490,Millions of chained 2012 dollars,SQGDP9-1,"112,228.5",31000,Nebraska,2018Q3,6
491,Millions of chained 2012 dollars,SQGDP9-1,"112,842.2",31000,Nebraska,2018Q4,6
492,Millions of chained 2012 dollars,SQGDP9-1,"113,791.2",31000,Nebraska,2019Q1,6
493,Millions of chained 2012 dollars,SQGDP9-1,"132,839.6",32000,Nevada,2015Q1,6
494,Millions of chained 2012 dollars,SQGDP9-1,"135,013.6",32000,Nevada,2015Q2,6
495,Millions of chained 2012 dollars,SQGDP9-1,"135,689.0",32000,Nevada,2015Q3,6
496,Millions of chained 2012 dollars,SQGDP9-1,"136,859.2",32000,Nevada,2015Q4,6
497,Millions of chained 2012 dollars,SQGDP9-1,"136,727.5",32000,Nevada,2016Q1,6
498,Millions of chained 2012 dollars,SQGDP9-1,"136,918.2",32000,Nevada,2016Q2,6
499,Millions of chained 2012 dollars,SQGDP9-1,"140,215.0",32000,Nevada,2016Q3,6
500,Millions of chained 2012 dollars,SQGDP9-1,"139,274.0",32000,Nevada,2016Q4,6
501,Millions of chained 2012 dollars,SQGDP9-1,"140,348.6",32000,Nevada,2017Q1,6
502,Millions of chained 2012 dollars,SQGDP9-1,"141,116.3",32000,Nevada,2017Q2,6
503,Millions of chained 2012 dollars,SQGDP9-1,"142,782.0",32000,Nevada,2017Q3,6
504,Millions of chained 2012 dollars,SQGDP9-1,"142,590.0",32000,Nevada,2017Q4,6
505,Millions of chained 2012 dollars,SQGDP9-1,"144,804.7",32000,Nevada,2018Q1,6
506,Millions of chained 2012 dollars,SQGDP9-1,"145,718.7",32000,Nevada,2018Q2,6
507,Millions of chained 2012 dollars,SQGDP9-1,"146,675.9",32000,Nevada,2018Q3,6
508,Millions of chained 2012 dollars,SQGDP9-1,"147,699.7",32000,Nevada,2018Q4,6
509,Millions of chained 2012 dollars,SQGDP9-1,"149,166.1",32000,Nevada,2019Q1,6
510,Millions of chained 2012 dollars,SQGDP9-1,"69,703.8",33000,New Hampshire,2015Q1,6
511,Millions of chained 2012 dollars,SQGDP9-1,"71,251.7",33000,New Hampshire,2015Q2,6
512,Millions of chained 2012 dollars,SQGDP9-1,"71,169.7",33000,New Hampshire,2015Q3,6
513,Millions of chained 2012 dollars,SQGDP9-1,"72,575.2",33000,New Hampshire,2015Q4,6
514,Millions of chained 2012 dollars,SQGDP9-1,"72,098.0",33000,New Hampshire,2016Q1,6
515,Millions of chained 2012 dollars,SQGDP9-1,"72,646.6",33000,New Hampshire,2016Q2,6
516,Millions of chained 2012 dollars,SQGDP9-1,"72,953.4",33000,New Hampshire,2016Q3,6
517,Millions of chained 2012 dollars,SQGDP9-1,"72,477.4",33000,New Hampshire,2016Q4,6
518,Millions of chained 2012 dollars,SQGDP9-1,"73,481.5",33000,New Hampshire,2017Q1,6
519,Millions of chained 2012 dollars,SQGDP9-1,"73,503.9",33000,New Hampshire,2017Q2,6
520,Millions of chained 2012 dollars,SQGDP9-1,"74,823.1",33000,New Hampshire,2017Q3,6
521,Millions of chained 2012 dollars,SQGDP9-1,"74,115.5",33000,New Hampshire,2017Q4,6
522,Millions of chained 2012 dollars,SQGDP9-1,"75,268.9",33000,New Hampshire,2018Q1,6
523,Millions of chained 2012 dollars,SQGDP9-1,"75,142.3",33000,New Hampshire,2018Q2,6
524,Millions of chained 2012 dollars,SQGDP9-1,"75,862.0",33000,New Hampshire,2018Q3,6
525,Millions of chained 2012 dollars,SQGDP9-1,"76,186.8",33000,New Hampshire,2018Q4,6
526,Millions of chained 2012 dollars,SQGDP9-1,"76,679.7",33000,New Hampshire,2019Q1,6
527,Millions of chained 2012 dollars,SQGDP9-1,"531,558.8",34000,New Jersey,2015Q1,6
528,Millions of chained 2012 dollars,SQGDP9-1,"535,313.1",34000,New Jersey,2015Q2,6
529,Millions of chained 2012 dollars,SQGDP9-1,"534,951.6",34000,New Jersey,2015Q3,6
530,Millions of chained 2012 dollars,SQGDP9-1,"532,636.1",34000,New Jersey,2015Q4,6
531,Millions of chained 2012 dollars,SQGDP9-1,"536,679.8",34000,New Jersey,2016Q1,6
532,Millions of chained 2012 dollars,SQGDP9-1,"536,461.7",34000,New Jersey,2016Q2,6
533,Millions of chained 2012 dollars,SQGDP9-1,"537,505.4",34000,New Jersey,2016Q3,6
534,Millions of chained 2012 dollars,SQGDP9-1,"537,947.8",34000,New Jersey,2016Q4,6
535,Millions of chained 2012 dollars,SQGDP9-1,"538,900.1",34000,New Jersey,2017Q1,6
536,Millions of chained 2012 dollars,SQGDP9-1,"544,452.1",34000,New Jersey,2017Q2,6
537,Millions of chained 2012 dollars,SQGDP9-1,"547,095.9",34000,New Jersey,2017Q3,6
538,Millions of chained 2012 dollars,SQGDP9-1,"545,525.0",34000,New Jersey,2017Q4,6
539,Millions of chained 2012 dollars,SQGDP9-1,"550,306.0",34000,New Jersey,2018Q1,6
540,Millions of chained 2012 dollars,SQGDP9-1,"553,631.8",34000,New Jersey,2018Q2,6
541,Millions of chained 2012 dollars,SQGDP9-1,"556,127.7",34000,New Jersey,2018Q3,6
542,Millions of chained 2012 dollars,SQGDP9-1,"558,620.7",34000,New Jersey,2018Q4,6
543,Millions of chained 2012 dollars,SQGDP9-1,"561,096.6",34000,New Jersey,2019Q1,6
544,Millions of chained 2012 dollars,SQGDP9-1,"90,997.7",35000,New Mexico,2015Q1,6
545,Millions of chained 2012 dollars,SQGDP9-1,"90,633.5",35000,New Mexico,2015Q2,6
546,Millions of chained 2012 dollars,SQGDP9-1,"90,889.0",35000,New Mexico,2015Q3,6
547,Millions of chained 2012 dollars,SQGDP9-1,"90,953.3",35000,New Mexico,2015Q4,6
548,Millions of chained 2012 dollars,SQGDP9-1,"90,900.5",35000,New Mexico,2016Q1,6
549,Millions of chained 2012 dollars,SQGDP9-1,"91,098.3",35000,New Mexico,2016Q2,6
550,Millions of chained 2012 dollars,SQGDP9-1,"90,881.2",35000,New Mexico,2016Q3,6
551,Millions of chained 2012 dollars,SQGDP9-1,"91,000.6",35000,New Mexico,2016Q4,6
552,Millions of chained 2012 dollars,SQGDP9-1,"90,612.8",35000,New Mexico,2017Q1,6
553,Millions of chained 2012 dollars,SQGDP9-1,"90,582.0",35000,New Mexico,2017Q2,6
554,Millions of chained 2012 dollars,SQGDP9-1,"91,480.1",35000,New Mexico,2017Q3,6
555,Millions of chained 2012 dollars,SQGDP9-1,"91,281.5",35000,New Mexico,2017Q4,6
556,Millions of chained 2012 dollars,SQGDP9-1,"91,019.7",35000,New Mexico,2018Q1,6
557,Millions of chained 2012 dollars,SQGDP9-1,"91,981.8",35000,New Mexico,2018Q2,6
558,Millions of chained 2012 dollars,SQGDP9-1,"93,213.9",35000,New Mexico,2018Q3,6
559,Millions of chained 2012 dollars,SQGDP9-1,"94,150.4",35000,New Mexico,2018Q4,6
560,Millions of chained 2012 dollars,SQGDP9-1,"95,218.5",35000,New Mexico,2019Q1,6
561,Millions of chained 2012 dollars,SQGDP9-1,"1,362,006.4",36000,New York,2015Q1,6
562,Millions of chained 2012 dollars,SQGDP9-1,"1,380,520.4",36000,New York,2015Q2,6
563,Millions of chained 2012 dollars,SQGDP9-1,"1,379,663.0",36000,New York,2015Q3,6
564,Millions of chained 2012 dollars,SQGDP9-1,"1,354,198.3",36000,New York,2015Q4,6
565,Millions of chained 2012 dollars,SQGDP9-1,"1,389,729.5",36000,New York,2016Q1,6
566,Millions of chained 2012 dollars,SQGDP9-1,"1,396,490.1",36000,New York,2016Q2,6
567,Millions of chained 2012 dollars,SQGDP9-1,"1,384,678.1",36000,New York,2016Q3,6
568,Millions of chained 2012 dollars,SQGDP9-1,"1,382,169.4",36000,New York,2016Q4,6
569,Millions of chained 2012 dollars,SQGDP9-1,"1,402,594.3",36000,New York,2017Q1,6
570,Millions of chained 2012 dollars,SQGDP9-1,"1,399,802.6",36000,New York,2017Q2,6
571,Millions of chained 2012 dollars,SQGDP9-1,"1,409,030.3",36000,New York,2017Q3,6
572,Millions of chained 2012 dollars,SQGDP9-1,"1,417,439.8",36000,New York,2017Q4,6
573,Millions of chained 2012 dollars,SQGDP9-1,"1,419,072.8",36000,New York,2018Q1,6
574,Millions of chained 2012 dollars,SQGDP9-1,"1,435,629.0",36000,New York,2018Q2,6
